代码	名称	涨幅%%	总金额	现价	昨收	每手	总量	涨速%%	今开	最高	最低	抛空额	股息率%%	振幅%%	涨跌	活跃度	买价	按盘价	总资产(万)	
00539	冠华国际控股	0.00	7820071	0.270	0.270	2000	29149000	1.89	0.270	0.270	0.260	--  	0.00	3.70	0.000	    123	--  	0.270	1118505.50	
00540	迅捷环球控股	-0.76	256800	1.310	1.320	4000	196000	0.77	1.320	1.320	1.300	--  	0.00	1.52	-0.010	      9	--  	1.310	84997.40	
00542	新岭域集团	0.00	0	0.148	0.148	8000	0	0.00	--  	0.148	--  	--  	0.00	0.00	0.000	      4	--  	0.148	108268.50	
00543	太平洋网络	-1.57	1639170	1.880	1.910	1000	877000	1.08	1.880	1.890	1.860	142240	0.00	1.57	-0.030	    143	--  	1.880	122697.00	
00544	大同集团	-0.73	109540	0.136	0.137	20000	820000	0.74	0.137	0.137	0.132	--  	0.00	3.65	-0.001	     12	--  	0.136	44886.20	
00549	奇峰化纤	0.00	395760	1.020	1.020	2000	388000	0.00	1.020	1.020	1.020	--  	0.00	0.00	0.000	      5	--  	1.020	262873.09	
00550	先传媒	2.13	326040	2.400	2.350	2000	138000	0.00	2.250	2.430	2.230	--  	0.00	8.51	0.050	      9	--  	2.400	29607.00	
00554	汉思能源	0.00	0	0.196	0.196	2000	0	0.00	--  	0.196	--  	--  	0.00	0.00	0.000	      1	--  	0.196	141165.70	
00555	御泰中彩控股	-2.26	4877150	0.130	0.133	25000	37450000	0.00	0.133	0.133	0.129	--  	0.00	3.01	-0.003	    161	--  	0.130	865563.00	
00556	泛亚环保	0.00	288280	1.120	1.120	2000	260000	0.90	1.120	1.140	1.090	--  	0.00	4.46	0.000	     21	--  	1.120	188184.20	
00557	CITY E-SOLUTION	-2.94	1215880	3.300	3.400	2000	366000	0.00	3.390	3.390	3.300	--  	0.00	2.65	-0.100	     41	--  	3.300	57232.50	
00558	力劲科技	-3.08	1160800	0.630	0.650	2500	1832500	1.61	0.650	0.650	0.620	--  	2.86	4.62	-0.020	     38	--  	0.630	446877.41	
00559	德泰新能源集团	0.96	1089290	0.211	0.209	10000	5180000	-0.47	0.214	0.214	0.207	--  	0.00	3.35	0.002	     46	--  	0.211	152408.59	
00560	珠江船务	-0.50	2681700	2.000	2.010	2000	1335000	0.00	2.000	2.010	2.000	--  	1.50	0.50	-0.010	     21	--  	2.000	420264.31	
00565	锦艺集团控股	-1.39	14048451	0.710	0.720	5000	19060000	1.43	0.710	0.760	0.700	--  	0.00	8.33	-0.010	    136	--  	0.710	298552.19	
00567	大昌微线集团	-1.79	1152920	0.550	0.560	2000	2114000	0.00	0.560	0.560	0.530	--  	0.00	5.36	-0.010	     41	--  	0.550	43230.60	
00569	中国自动化	0.74	947320	1.370	1.360	1000	675000	0.00	1.360	1.430	1.360	--  	0.00	5.15	0.010	     34	--  	1.370	370963.69	
00571	丰德丽控股	-2.22	337940	0.880	0.900	2000	380000	-1.12	0.890	0.890	0.880	--  	0.00	1.11	-0.020	     11	--  	0.880	2840175.00	
00572	未来世界金融	7.69	9773180	0.560	0.520	4000	17590000	0.00	0.520	0.580	0.520	--  	0.00	11.54	0.040	    389	--  	0.560	62340.20	
00573	稻香控股	-2.25	457120	2.170	2.220	1000	210000	0.00	2.220	2.220	2.160	--  	2.76	2.70	-0.050	     20	--  	2.170	266622.81	
00574	百信药业	0.00	1503960	0.495	0.495	2000	3066000	0.00	0.490	0.500	0.480	--  	0.00	4.04	0.000	     38	--  	0.495	97372.20	
00575	励晶太平洋	0.00	6756457	0.520	0.520	10000	13139033	0.00	0.520	0.530	0.510	--  	0.00	3.85	0.000	    100	--  	0.520	22570.30	
00577	十三集团	-2.78	1178160	2.100	2.160	500	555500	0.48	2.160	2.180	2.080	249250	0.00	4.63	-0.060	     52	--  	2.100	1345242.25	
00578	融信资源	-1.69	22400	0.174	0.177	10000	130000	0.00	0.172	0.174	0.172	--  	0.00	1.13	-0.003	      8	--  	0.174	218385.50	
00580	赛晶电力电子	-2.70	1420620	1.800	1.850	2000	792000	1.12	1.830	1.830	1.780	--  	0.56	2.70	-0.050	     41	--  	1.800	173464.91	
00581	中国东方集团	-2.60	1358360	1.870	1.920	2000	724000	0.54	1.880	1.910	1.850	--  	0.00	3.12	-0.050	     36	--  	1.870	1943866.38	
00582	蓝鼎国际	0.00	2808906	0.055	0.055	5000	51352000	0.00	0.055	0.056	0.054	330275	0.00	3.64	0.000	     97	--  	0.055	1485098.13	
00583	长城环亚控股	2.33	420020	2.200	2.150	2000	190000	0.00	2.230	2.230	2.200	--  	0.00	1.40	0.050	     17	--  	2.200	274733.41	
00585	意马国际	-3.33	416293	0.116	0.120	8000	3512200	-0.85	0.111	0.121	0.111	--  	0.00	8.33	-0.004	     46	--  	0.116	107791.60	
00587	华瀚健康	0.00	0	0.530	0.530	4000	0	0.00	--  	0.530	--  	--  	0.00	0.00	0.000	      1	--  	0.530	1047493.13	
00589	宝国国际	0.00	0	2.950	2.950	500	0	0.00	--  	2.950	--  	--  	0.00	0.00	0.000	     29	--  	2.950	240593.09	
00591	中国高精密	0.00	0	1.220	1.220	1000	0	0.00	--  	1.220	--  	--  	0.00	0.00	0.000	      1	--  	1.220	215577.50	
00592	BOSSINI INT'L	0.00	457940	0.485	0.485	2000	940000	0.00	0.490	0.490	0.485	--  	2.47	1.03	0.000	     32	--  	0.485	134748.80	
00593	天洋国际控股	2.72	615280	16.620	16.180	500	37500	-0.12	16.460	16.640	16.220	--  	0.00	2.60	0.440	     11	--  	16.620	948860.81	
00595	AV CONCEPT HOLD	0.00	586300	0.550	0.550	2000	1066000	0.00	0.550	0.550	0.550	--  	0.00	0.00	0.000	     13	--  	0.550	100608.10	
00596	浪潮国际	-1.12	708490	1.760	1.780	2000	410000	1.15	1.740	1.760	1.700	--  	0.00	3.37	-0.020	     41	--  	1.760	251452.80	
00599	怡邦行控股	-1.01	454720	0.980	0.990	4000	460000	-1.01	0.990	1.000	0.980	--  	1.53	2.02	-0.010	      8	--  	0.980	63634.50	
00600	中国基建投资	-2.27	864186	0.086	0.088	2000	10028000	-1.15	0.090	0.090	0.085	--  	0.00	5.68	-0.002	     36	--  	0.086	120919.20	
00601	权智（国际）	-2.50	1583600	0.390	0.400	10000	4110000	0.00	0.400	0.400	0.370	--  	0.00	7.50	-0.010	     35	--  	0.390	78461.30	
00602	佳华百货控股	1.04	177863	0.485	0.480	2500	367500	0.00	0.485	0.485	0.480	--  	0.00	1.04	0.005	      8	--  	0.485	82237.00	
00603	中油燃气	0.00	1372540	0.610	0.610	20000	2262000	0.00	0.610	0.620	0.600	12200	0.00	3.28	0.000	     28	--  	0.610	1378014.25	
00605	中国金融投资管理	0.00	2948140	0.700	0.700	2000	4270000	0.00	0.690	0.700	0.680	--  	1.57	2.86	0.000	     23	--  	0.700	414289.00	
00608	达利国际	0.00	0	2.010	2.010	2000	0	0.00	--  	2.010	--  	--  	1.49	0.00	0.000	      1	--  	2.010	438413.69	
00609	天德化工	-1.02	414640	1.950	1.970	4000	212000	-1.52	1.950	1.980	1.920	--  	2.05	3.05	-0.020	     10	--  	1.950	147734.20	
00610	WAI KEE HOLD	-0.67	243820	2.970	2.990	2000	82000	0.00	2.990	2.990	2.970	--  	1.11	0.67	-0.020	      7	--  	2.970	941327.13	
00611	中国核能科技	-0.76	1196780	1.310	1.320	2000	932000	0.00	1.300	1.310	1.260	--  	0.00	3.79	-0.010	     29	--  	1.310	240308.09	
00612	中国投资基金公司	0.00	8315977	0.800	0.800	8000	10216800	0.00	0.800	0.820	0.790	--  	0.00	3.75	0.000	     46	--  	0.800	26631.63	
00613	YUGANG INT'L	-4.82	7148693	0.158	0.166	2000	43524000	-0.63	0.167	0.170	0.158	--  	0.00	7.23	-0.008	    217	--  	0.158	294811.00	
00616	高山企业	-0.67	198630	0.149	0.150	5000	1320000	-0.67	0.150	0.152	0.149	--  	0.00	2.00	-0.001	     19	--  	0.149	281166.81	
00617	百利保控股	-0.39	777185	2.580	2.590	2000	301156	0.00	2.580	2.600	2.570	--  	0.89	1.16	-0.010	     47	--  	2.580	3790790.00	
00618	北大资源	0.00	0	0.290	0.290	2000	0	0.00	--  	0.290	--  	--  	0.00	0.00	0.000	      1	--  	0.290	4518142.50	
00619	南华金融	-1.41	2314300	0.070	0.071	50000	33050000	1.45	0.071	0.071	0.069	--  	0.00	2.82	-0.001	     43	--  	0.070	173961.00	
00620	大唐西市	-1.72	13680	3.420	3.480	2000	4000	0.00	3.420	3.420	3.420	--  	0.00	0.00	-0.060	      4	--  	3.420	65560.40	
00621	坛金矿业	-2.38	2043800	0.082	0.084	10000	24940000	1.23	0.084	0.084	0.081	75940	0.00	3.57	-0.002	    132	--  	0.082	483961.81	
00622	威华达控股	-3.33	3589080	0.290	0.300	3000	12378000	0.00	0.295	0.295	0.285	351480	0.00	3.33	-0.010	     75	--  	0.290	473171.09	
00623	中视金桥	-0.55	511950	1.810	1.820	1000	284000	0.00	1.810	1.810	1.800	--  	0.00	0.55	-0.010	     31	--  	1.810	200189.59	
00626	大众金融控股	-0.83	639640	3.590	3.620	2000	178000	0.00	3.620	3.620	3.580	--  	5.01	1.10	-0.030	     12	--  	3.590	4523253.50	
00627	佑威国际	3.57	983194	0.580	0.560	20000	1724900	1.75	0.560	0.580	0.560	--  	0.00	3.57	0.020	     32	--  	0.580	17045.00	
00628	华银控股	-1.79	167200	1.100	1.120	2000	150000	0.00	1.120	1.120	1.100	--  	0.00	1.79	-0.020	      5	--  	1.100	209268.09	
00629	悦达矿业	-2.50	270440	0.390	0.400	1000	696000	0.00	0.390	0.390	0.385	--  	0.00	1.25	-0.010	      6	--  	0.390	73802.30	
00630	隽泰控股	-1.64	178560	0.600	0.610	10000	292000	-1.64	0.610	0.620	0.600	--  	0.00	3.28	-0.010	     15	--  	0.600	34200.20	
00631	三一国际	-0.60	7729811	1.670	1.680	1000	4629000	0.00	1.680	1.680	1.650	386220	0.00	1.79	-0.010	    214	--  	1.670	1055316.25	
00632	东方明珠石油	-0.41	447820	0.242	0.243	1000	1860000	0.83	0.238	0.243	0.238	--  	0.00	2.06	-0.001	     20	--  	0.242	49573.40	
00633	中国全通	0.84	839840	2.390	2.370	2000	352000	-0.42	2.360	2.410	2.360	23980	0.00	2.11	0.020	     25	--  	2.390	683165.00	
00635	彩星集团	-1.00	267200	9.900	10.000	2000	27000	0.00	9.900	9.900	9.900	--  	0.76	0.00	-0.100	      8	--  	9.900	767317.13	
00637	利记	1.43	99960	0.710	0.700	2000	144000	0.00	0.700	0.710	0.690	--  	0.00	2.86	0.010	      7	--  	0.710	122313.60	
00638	建溢集团	4.20	3596000	1.490	1.430	2000	2430000	0.00	1.440	1.550	1.430	--  	13.42	8.39	0.060	     97	--  	1.490	222197.09	
00640	星谦发展	0.00	104760	0.970	0.970	4000	108000	0.00	--  	0.970	--  	--  	2.16	0.00	0.000	      2	--  	0.970	55295.80	
00641	恒天立信	0.47	1724500	2.150	2.140	2000	800000	-1.38	2.140	2.180	2.140	--  	0.00	1.87	0.010	     19	--  	2.150	343024.91	
00642	PALADIN PREF	--  	--  	0.000	--  	0	0	--  	--  	--  	--  	--  	0.00	--  	--  	      0	--  	0.000	0.00	
00643	恒富控股	0.00	0	0.680	0.680	10000	0	0.00	--  	0.680	--  	--  	0.00	0.00	0.000	      1	--  	0.680	30077.40	
00645	安域亚洲	-0.79	375780	1.250	1.260	2000	302000	0.00	1.240	1.260	1.220	--  	0.00	3.17	-0.010	     12	--  	1.250	7138.60	
00646	中国环保科技	0.00	0	0.233	0.233	8000	0	0.00	--  	0.233	--  	--  	0.00	0.00	0.000	      1	--  	0.233	13130.60	
00647	JOYCE BOUTIQUE	-1.59	0	0.310	0.315	2000	0	0.00	--  	0.310	--  	--  	0.00	0.00	-0.005	      4	--  	0.310	76011.80	
00648	中国华仁医疗	2.50	1725478	0.041	0.040	2500	41307600	2.50	0.040	0.044	0.040	--  	0.00	10.00	0.001	     84	--  	0.041	94040.80	
00650	ＩＤＧ能源	0.87	950740	2.320	2.300	2000	438000	0.00	2.100	2.320	2.070	--  	0.00	10.87	0.020	     22	--  	2.320	294212.69	
00651	中海重工	0.00	2009100	0.205	0.205	5000	9875200	0.49	0.205	0.205	0.203	451510	0.00	0.98	0.000	     30	--  	0.205	237075.59	
00653	卓悦控股	1.25	386180	0.405	0.400	2000	964000	0.00	0.400	0.405	0.395	--  	0.25	2.50	0.005	     10	--  	0.405	175990.59	
00655	香港华人有限公司	0.00	334080	1.460	1.460	2000	230000	0.00	1.450	1.470	1.430	--  	0.68	2.74	0.000	      8	--  	1.460	1129613.25	
00657	环科国际	0.00	0	0.249	0.249	2000	0	0.00	--  	0.249	--  	--  	0.00	0.00	0.000	      5	--  	0.249	10968.20	
00660	伟俊矿业集团	0.00	16720	0.088	0.088	10000	190000	0.00	0.088	0.088	0.088	--  	0.00	0.00	0.000	      5	--  	0.088	17116.30	
00661	中国大冶有色金属	-2.94	890406	0.132	0.136	2000	6792000	1.54	0.132	0.132	0.130	--  	0.00	1.47	-0.004	     60	--  	0.132	1625336.88	
00662	亚洲金融	-1.49	663180	3.980	4.040	2000	166000	0.00	3.970	4.020	3.970	--  	0.63	1.24	-0.060	     16	--  	3.980	1022516.88	
00663	金山能源	2.04	163315	0.200	0.196	1000	815000	-0.50	0.198	0.201	0.198	--  	0.00	1.53	0.004	      8	--  	0.200	110136.40	
00666	新工投资	-1.63	351140	0.181	0.184	20000	1960000	0.00	0.183	0.183	0.176	--  	0.00	3.80	-0.003	     11	--  	0.181	115173.90	
00668	东银国际控股	0.00	0	0.375	0.375	2000	0	0.00	--  	0.375	--  	--  	0.00	0.00	0.000	      1	--  	0.375	134398.50	
00672	众安房产	0.00	1391064	0.670	0.670	1000	2081800	0.00	0.680	0.690	0.650	--  	0.00	5.97	0.000	    100	--  	0.670	2191785.75	
00673	中国卫生控股	0.00	0	0.161	0.161	3000	0	0.00	--  	0.161	--  	--  	0.00	0.00	0.000	      1	--  	0.161	22241.10	
00674	文化地标投资	-4.17	27600	0.345	0.360	4000	80000	0.00	0.345	0.345	0.345	--  	0.00	0.00	-0.015	      3	--  	0.345	46978.42	
00675	坚宝国际	1.57	159560	1.290	1.270	2000	126000	4.03	1.310	1.310	1.240	--  	0.00	5.51	0.020	     10	--  	1.290	39510.80	
00676	创信国际	0.00	0	1.210	1.210	2000	0	0.00	--  	1.210	--  	--  	0.83	0.00	0.000	      1	--  	1.210	9635.10	
00677	金源米业	2.06	443260	0.495	0.485	2000	898000	0.00	0.485	0.495	0.485	--  	2.42	2.06	0.010	     10	--  	0.495	139773.91	
00678	云顶香港	-0.41	660000	2.430	2.440	1000	273000	0.00	2.460	2.480	2.390	--  	0.00	3.69	-0.010	     16	--  	2.430	597985.69	
00679	亚洲联网科技	-0.95	54600	1.040	1.050	10000	52500	0.00	1.050	1.050	1.040	--  	0.00	0.95	-0.010	     11	--  	1.040	60919.90	
00681	中民控股	0.00	440992	0.114	0.114	2000	3878726	0.00	0.115	0.115	0.111	--  	0.00	3.51	0.000	     24	--  	0.114	214534.80	
00682	超大现代	-0.89	482299	0.223	0.225	2000	2155288	0.00	0.221	0.229	0.220	--  	0.00	4.00	-0.002	     25	--  	0.223	286723.69	
00684	亚伦国际	1.47	186160	2.070	2.040	2000	90000	0.00	2.080	2.080	2.060	--  	0.97	0.98	0.030	     20	--  	2.070	166261.59	
00685	世界华文媒体	0.00	0	1.240	1.240	1000	0	0.00	--  	1.240	--  	--  	0.00	0.00	0.000	      1	--  	1.240	36190.40	
00686	联合光伏	4.05	49964404	0.770	0.740	2000	66360000	1.32	0.740	0.770	0.730	1361080	0.00	5.41	0.030	    744	--  	0.770	1409919.88	
00687	香港国际建投	-3.91	683620	4.180	4.350	2000	162000	-0.48	4.330	4.330	4.150	--  	0.00	4.14	-0.170	     43	--  	4.180	570908.50	
00689	长盈集团（控股）	-2.06	948888	0.238	0.243	15000	4020425	-0.42	0.238	0.242	0.231	--  	0.00	4.53	-0.005	     32	--  	0.238	54482.70	
00690	联康生物科技集团	0.00	24355	0.155	0.155	20000	159000	-1.27	0.151	0.157	0.151	--  	0.00	3.87	0.000	      8	--  	0.155	52764.30	
00692	中国家居	0.00	2872670	0.244	0.244	5000	11770000	0.41	0.245	0.245	0.242	--  	0.00	1.23	0.000	     51	--  	0.244	217957.59	
00693	陈唱国际	-6.30	7140	2.380	2.540	3000	3000	0.00	2.380	2.380	2.380	--  	0.84	0.00	-0.160	     10	--  	2.380	2000468.25	
00695	东吴水泥	1.37	1348560	1.480	1.460	2000	928000	2.07	1.440	1.500	1.390	--  	0.00	7.53	0.020	     19	--  	1.480	49699.70	
00697	SHOUGANG INT'L	-3.70	1761610	0.260	0.270	2000	6672000	0.00	0.265	0.270	0.260	4260	0.00	3.70	-0.010	     90	--  	0.260	1942083.75	
00701	CNT GROUP	-3.45	397540	0.560	0.580	2000	722000	3.70	0.580	0.580	0.540	--  	0.00	6.90	-0.020	     15	--  	0.560	192332.50	
00702	中国油气控股	-0.50	447420	0.199	0.200	5000	2270000	0.00	0.201	0.201	0.197	1990	0.00	2.00	-0.001	     29	--  	0.199	494125.00	
00703	FUTURE BRIGHT	-1.33	379200	0.740	0.750	6000	510000	0.00	0.760	0.760	0.740	--  	1.35	2.67	-0.010	     18	--  	0.740	161199.20	
00704	和嘉资源	-0.94	749690	0.211	0.213	10000	3600000	0.00	0.208	0.212	0.206	--  	0.00	2.82	-0.002	     36	--  	0.211	87129.50	
00705	鼎和矿业	-25.49	18730244	0.076	0.102	12000	239091600	2.70	0.108	0.108	0.071	--  	0.00	36.27	-0.026	    611	--  	0.076	24079.90	
00706	美丽中国控股	-2.83	36660	0.103	0.106	10000	350000	0.00	0.106	0.106	0.103	--  	0.00	2.83	-0.003	      4	--  	0.103	51093.00	
00707	协盛协丰	1.00	3096468	0.203	0.201	2000	15390000	0.50	0.204	0.204	0.200	--  	0.00	1.99	0.002	    125	--  	0.203	81855.20	
00708	恒大健康	-1.35	685700	1.460	1.480	5000	470000	0.00	1.470	1.480	1.450	204300	0.00	2.03	-0.020	     36	--  	1.460	157868.20	
00710	精电	0.00	1149120	3.660	3.660	1000	314000	0.83	3.680	3.690	3.600	--  	0.00	2.46	0.000	     76	--  	3.660	362022.81	
00711	亚洲联合基建控股	-3.77	328980	1.020	1.060	2000	328000	4.08	1.020	1.020	0.980	--  	0.00	3.77	-0.040	     13	--  	1.020	816643.38	
00712	卡姆丹克太阳能	-2.82	402820	0.345	0.355	2000	1160000	-1.43	0.350	0.350	0.345	--  	0.00	1.41	-0.010	     20	--  	0.345	200691.80	
00713	世界（集团）	-1.54	662900	0.640	0.650	2000	1044000	0.00	0.640	0.660	0.630	--  	0.00	4.62	-0.010	     13	--  	0.640	142033.00	
00716	胜狮货柜	-5.84	10102800	1.290	1.370	2000	7674625	0.00	1.350	1.350	1.290	319800	0.00	4.38	-0.080	    368	--  	1.290	124643.20	
00717	英皇证券	-1.43	2141870	0.690	0.700	6000	3093029	0.00	0.700	0.700	0.690	--  	1.88	1.43	-0.010	     44	--  	0.690	816400.88	
00718	太和控股	1.45	2215100	1.400	1.380	5000	1590000	0.00	1.420	1.420	1.370	--  	0.00	3.62	0.020	     86	--  	1.400	539314.00	
00720	意达利控股	-1.57	273175	0.125	0.127	25000	2150000	0.00	0.128	0.129	0.125	--  	0.00	3.15	-0.002	     16	--  	0.125	78830.60	
00722	联合医务	0.00	0	1.345	1.345	2000	0	0.00	--  	1.345	--  	--  	0.00	0.00	0.000	      1	--  	1.345	49747.00	
00723	永保林业	0.00	175920	0.099	0.099	60000	1800000	0.00	0.098	0.099	0.097	--  	0.00	2.02	0.000	      7	--  	0.099	25576.30	
00724	瑞鑫国际集团	5.00	2857090	0.042	0.040	10000	68780000	0.00	0.040	0.042	0.040	--  	0.00	5.00	0.002	    111	--  	0.042	38427.60	
00725	恒都集团	0.00	34200	1.710	1.710	2000	20000	0.00	1.710	1.710	1.710	--  	0.00	0.00	0.000	      3	--  	1.710	64502.60	
00726	中民筑友科技	-5.56	3047360	0.255	0.270	20000	12040000	0.00	0.260	0.260	0.246	91560	0.00	5.19	-0.015	     80	--  	0.255	164523.59	
00727	皇冠环球集团	-0.68	1003980	1.470	1.480	2000	694000	0.00	1.470	1.470	1.430	--  	0.00	2.70	-0.010	     35	--  	1.470	192173.20	
00730	SHOUGANG GRAND	-1.89	69345	0.260	0.265	1000	265000	-1.89	0.265	0.270	0.260	--  	0.00	3.77	-0.005	     10	--  	0.260	294588.09	
00731	森信纸业集团	-2.22	241100	0.440	0.450	2000	546000	0.00	0.450	0.450	0.440	--  	0.91	2.22	-0.010	     10	--  	0.440	546916.81	
00733	合富辉煌	7.73	12920569	2.230	2.070	2000	5978320	0.90	2.080	2.230	2.070	--  	1.35	7.73	0.160	    278	--  	2.230	301703.19	
00736	中国置业投资	0.00	600722	0.137	0.137	3000	4395033	0.00	0.134	0.138	0.134	--  	0.00	2.92	0.000	     92	--  	0.137	122014.50	
00738	莱尔斯丹	-0.53	385860	1.870	1.880	2000	206000	0.54	1.880	1.900	1.840	--  	3.05	3.19	-0.010	     24	--  	1.870	154217.20	
00743	亚洲水泥（中国）	-1.67	1355965	2.360	2.400	500	571500	-0.84	2.380	2.390	2.350	--  	0.00	1.67	-0.040	     91	--  	2.360	1606824.38	
00745	中国国家文化产业	-2.63	286365	0.037	0.038	10000	7795000	0.00	0.037	0.037	0.036	--  	0.00	2.63	-0.001	     21	--  	0.037	114145.20	
00746	理文化工	1.21	594960	3.340	3.300	2000	182000	0.91	3.240	3.340	3.230	--  	1.20	3.33	0.040	     18	--  	3.340	475206.50	
00747	渖阳公用发展股份	-3.57	306080	0.540	0.560	2000	558000	0.00	0.560	0.560	0.540	--  	0.00	3.57	-0.020	     10	--  	0.540	126496.50	
00750	兴业太阳能	-1.96	11404181	3.510	3.580	1000	3241749	0.00	3.560	3.560	3.500	3041470	0.00	1.68	-0.070	    273	--  	3.510	1043520.19	
00752	PICO FAR EAST	-0.34	2440700	2.900	2.910	2000	840000	0.00	2.900	2.950	2.890	--  	4.31	2.06	-0.010	     90	--  	2.900	353641.09	
00755	上海证大	-4.23	909755	0.136	0.142	5000	6635000	0.00	0.141	0.141	0.135	--  	0.00	4.23	-0.006	     40	--  	0.136	2103999.25	
00756	天溢森美	0.00	4009920	1.090	1.090	4000	3692000	0.00	1.090	1.090	1.080	--  	0.00	0.92	0.000	     77	--  	1.090	269450.50	
00757	阳光能源	2.35	367766	0.174	0.170	1000	2140000	0.00	0.170	0.174	0.168	--  	0.00	3.53	0.004	     23	--  	0.174	449183.50	
00758	JUNEFIELD GROUP	-1.64	104790	0.300	0.305	2000	348000	0.00	0.300	0.310	0.295	--  	62.00	4.92	-0.005	      6	--  	0.300	54690.20	
00759	CEC INT'L HOLD	0.00	266960	0.900	0.900	2000	296000	0.00	0.900	0.910	0.890	--  	0.00	2.22	0.000	     17	--  	0.900	120510.20	
00760	新天地产集团	0.71	314205	0.141	0.140	15000	2235000	0.00	0.141	0.141	0.140	--  	0.00	0.71	0.001	     21	--  	0.141	358337.59	
00761	百营环球资源	0.00	0	0.143	0.143	2000	0	0.00	--  	0.143	--  	--  	0.00	0.00	0.000	      1	--  	0.143	96793.60	
00764	永恒策略	-0.41	311003	0.240	0.241	10000	1295635	0.00	0.240	0.241	0.240	--  	0.00	0.41	-0.001	     12	--  	0.240	427545.69	
00765	PERFECTECH INTL	-0.45	2485880	2.220	2.230	2000	1114000	0.00	2.210	2.310	2.190	--  	0.45	5.38	-0.010	    119	--  	2.220	26888.70	
00766	中盈集团控股	-0.70	4825	0.142	0.143	5000	35000	0.00	0.143	0.143	0.136	--  	0.00	4.90	-0.001	     10	--  	0.142	137800.41	
00767	PACIFIC PLYWOOD	-3.26	6632822	0.445	0.460	40000	14362375	0.00	0.455	0.485	0.440	--  	0.00	9.78	-0.015	     77	--  	0.445	409301.19	
00768	开明投资	0.00	0	0.150	0.150	2000	0	0.00	--  	0.150	--  	--  	0.00	0.00	0.000	      1	--  	0.150	15447.41	
00769	中国稀土	-5.97	6148781	0.630	0.670	2000	9562000	-1.56	0.660	0.660	0.630	--  	0.00	4.48	-0.040	     76	--  	0.630	308745.19	
00770	SHANGHAI GROWTH	0.00	0	1.100	1.100	1000	0	0.00	--  	1.100	--  	--  	0.00	0.00	0.000	      1	--  	1.100	751.11	
00771	自动系统	-3.73	5702178	1.290	1.340	2000	4409488	0.00	1.330	1.340	1.280	--  	0.00	4.48	-0.050	     98	--  	1.290	117203.00	
00773	中国金属再生资源	--  	--  	0.000	--  	0	0	--  	--  	--  	--  	--  	0.00	--  	--  	      0	--  	0.000	0.00	
00776	帝国集团环球控股	2.42	86900	3.390	3.310	1000	26000	0.00	3.330	3.390	3.300	--  	0.00	2.72	0.080	     13	--  	3.390	19591.60	
00789	雅天妮	0.85	40740	0.118	0.117	20000	346000	0.00	0.117	0.118	0.117	--  	0.00	0.85	0.001	      5	--  	0.118	8947.70	
00794	锦胜集团（控股）	0.00	0	0.750	0.750	2000	0	0.00	--  	0.750	--  	--  	0.00	0.00	0.000	      1	--  	0.750	124863.40	
00798	中电光谷	-2.53	1470880	0.770	0.790	4000	1900000	0.00	0.790	0.790	0.770	24840	3.90	2.53	-0.020	     20	--  	0.770	1272426.25	
00800	Ａ８新媒体	-1.09	232910	0.455	0.460	2000	510000	0.00	0.460	0.460	0.455	--  	0.00	1.09	-0.005	      7	--  	0.455	121953.00	
00801	金卫医疗	0.00	2056000	1.260	1.260	4000	1640000	0.00	1.250	1.260	1.250	--  	0.00	0.79	0.000	     86	--  	1.260	1017710.81	
00802	中国钱包	-1.52	474500	0.650	0.660	10000	720000	0.00	0.660	0.670	0.650	--  	0.00	3.03	-0.010	     14	--  	0.650	71647.00	
00803	昌兴国际	-1.45	2796720	0.136	0.138	20000	20900000	2.26	0.136	0.139	0.131	--  	0.00	5.80	-0.002	     42	--  	0.136	912902.81	
00805	嘉能可	-2.14	5317956	29.700	30.350	100	178500	-0.17	30.200	30.200	29.550	--  	0.00	2.14	-0.650	     92	--  	29.700	12460000.00	
00809	大成生化科技	0.00	1642760	0.185	0.185	2000	8904000	0.00	0.186	0.188	0.183	--  	0.00	2.70	0.000	     99	--  	0.185	1194306.75	
00810	中国互联网投资	0.00	7440	0.310	0.310	6000	24000	0.00	0.310	0.310	0.310	--  	0.00	0.00	0.000	      2	--  	0.310	23066.00	
00812	西证国际证券	-2.60	10350	0.375	0.385	2000	28000	0.00	0.360	0.375	0.360	--  	0.00	3.90	-0.010	      7	--  	0.375	223508.70	
00814	北京京客隆	0.00	314300	1.710	1.710	1000	184000	0.00	1.710	1.710	1.700	--  	0.00	0.58	0.000	      8	--  	1.710	783360.94	
00815	中国白银集团	-1.34	3756620	1.470	1.490	2000	2544000	0.68	1.490	1.490	1.460	320500	1.36	2.01	-0.020	    102	--  	1.470	230745.59	
00818	高阳科技	-0.78	13523251	1.280	1.290	3000	10347000	0.00	1.340	1.360	1.250	652440	0.00	8.53	-0.010	    212	--  	1.280	453594.50	
00821	汇盈控股	-8.24	2855240	1.560	1.700	4000	1736000	-1.27	1.700	1.710	1.560	--  	0.00	8.82	-0.140	     55	--  	1.560	70325.30	
00822	嘉瑞国际	0.00	98680	0.590	0.590	2000	170000	0.00	0.580	0.590	0.580	--  	0.00	1.69	0.000	      8	--  	0.590	178532.80	
00825	新世界百货中国	-2.46	1303100	1.190	1.220	1000	1096000	0.85	1.200	1.210	1.180	--  	0.00	2.46	-0.030	    180	--  	1.190	1192483.50	
00826	天工国际	-2.13	2098220	0.920	0.940	2000	2234000	-1.08	0.950	0.950	0.920	120520	0.00	3.19	-0.020	     67	--  	0.920	836695.31	
