867,300382,斯莱克,179870528
868,600019,宝钢股份,180871200
869,601086,国芳集团,178918944
870,600999,招商证券,181439472
871,601633,长城汽车,178975248
872,000560,我爱我家,178532224
873,605060,联德股份,178152768
874,600692,亚通股份,177931936
875,300053,航宇微,178181472
876,300047,天源迪科,178465232
877,603215,比依股份,177666080
878,002765,蓝黛科技,177537984
879,300054,鼎龙股份,177891264
880,002552,宝鼎科技,177093808
881,002428,云南锗业,177819488
882,300071,福石控股,176906000
883,002785,万里石,178853584
884,002403,爱仕达,176420800
885,600979,广安爱众,176155360
886,002995,天地在线,176119616
887,300255,常山药业,177451264
888,603129,春风动力,175951968
889,000589,贵州轮胎,175551456
890,002936,郑州银行,175211856
891,600272,开开实业,175705888
892,601800,中国交建,175754400
893,601877,正泰电器,174914656
894,300776,帝尔激光,174978864
895,000795,英洛华,174466624
896,601611,中国核建,175160432
897,300707,威唐工业,186763008
898,000973,佛塑科技,174116736
899,002698,博实股份,174017024
900,002389,航天彩虹,173801056
901,600965,福成股份,173187888
902,300900,广联航空,172835280
903,300183,东软载波,173160928
904,002385,大北农,172949296
905,300557,理工光科,172948896
906,002028,思源电气,173064048
907,600835,上海机电,172153328
908,300413,芒果超媒,174232096
909,300106,西部牧业,171187456
910,002065,东华软件,170924016
911,002340,格林美,170410560
912,002368,太极股份,169780576
913,002899,英派斯,171258096
914,002311,海大集团,170026800
915,002423,中粮资本,172433648
916,002155,湖南黄金,169318176
917,300224,正海磁材,169498976
918,600521,华海药业,169312464
919,600405,动力源  ,170069552
920,002350,北京科锐,169331568
921,605001,威奥股份,168457664
922,300679,电连技术,168894512
923,002512,达华智能,169206704
924,600100,同方股份,168239600
925,002579,中京电子,168429616
926,600567,山鹰国际,168097616
927,002520,日发精机,168070560
928,300753,爱朋医疗,168330592
929,001896,豫能控股,168233920
930,601995,中金公司,168537264
931,000882,华联股份,167178960
932,301428,世纪恒通,167312752
933,601198,东兴证券,168599024
934,300678,中科信息,166862656
