代码	名称	涨幅%%	总金额	现价	买价	卖价	总量	现量	涨速%%	换手%%	
002698	博实股份	0.08	228025520	11.84	11.83	11.84	192634	6438	0.00	          3.63	
603871	嘉友国际	0.91	227768992	71.29	71.27	71.35	31912	7	0.08	         15.96	
002458	益生股份	0.51	227709600	13.75	13.75	13.76	161353	1674	0.29	          9.23	
002013	中航机电	1.17	227452720	10.36	10.35	10.36	218734	2464	0.00	          1.04	
600971	恒源煤电	3.90	227105552	10.40	10.39	10.40	221878	66	0.10	          2.22	
601116	三江购物	2.50	226504928	18.88	18.86	18.90	119658	562	-0.04	          2.98	
300737	科顺股份	0.71	226216592	15.58	15.58	15.59	145525	2942	0.06	          9.53	
600008	首创股份	1.61	225952656	5.06	5.05	5.06	448739	202	0.40	          0.93	
000581	威孚高科	1.10	224636832	23.94	23.94	23.95	94652	930	0.13	          1.13	
600701	工大高新	0.79	223944048	8.91	8.90	8.91	246575	35	-0.10	          3.18	
002905	金逸影视	1.79	223193248	37.56	37.56	37.57	59045	418	-0.10	         14.06	
600909	华安证券	2.02	223062112	7.56	7.56	7.57	296886	34	0.00	          1.10	
601375	中原证券	3.13	222023504	6.58	6.59	6.60	340248	254	0.15	          1.89	
03328	交通银行	2.27	220654496	6.300	6.290	6.300	35275476	3421000	0.00	          0.10	
002454	松芝股份	4.12	219773968	13.40	13.40	13.41	165520	1917	-0.06	          4.02	
601377	兴业证券	1.60	217603376	7.00	7.00	7.01	312228	3	0.00	          0.47	
