代码	名称	涨幅%%	总金额	现价	卖价	总量	现量	涨速%%	换手%%	量比	今开	
08202	汇创控股	0.00	8	0.165	--  	49	8	0.00	          0.00	  0.00	--  	
08187	永骏国际控股	0.00	0	1.490	--  	0	0	0.00	          0.00	  0.00	--  	
08182	中国糖果	0.00	0	0.113	--  	0	0	0.00	          0.00	  0.00	--  	
08173	万亚企业控股	0.00	0	0.027	--  	0	0	0.00	          0.00	  0.00	--  	
08172	拉近网娱	0.00	0	0.320	--  	0	0	0.00	          0.00	  0.00	--  	
08169	环康集团	0.00	0	0.170	--  	0	0	0.00	          0.00	  0.00	--  	
08161	医汇集团	0.00	0	0.077	--  	0	0	0.00	          0.00	  0.00	--  	
08160	GOLDWAY EDU	0.00	0	0.580	--  	0	0	0.00	          0.00	  0.00	--  	
08153	科地农业	2.61	0	0.118	--  	0	0	0.00	          0.00	  0.00	--  	
08149	浩德控股	0.00	0	0.320	--  	0	0	0.00	          0.00	  0.00	--  	
08135	正美丰业	0.00	0	0.480	--  	0	0	0.00	          0.00	  0.00	--  	
08131	辰罡科技	0.00	0	0.180	--  	0	0	0.00	          0.00	  0.00	--  	
08128	中国地能	0.00	0	0.120	--  	0	0	0.00	          0.00	  0.00	--  	
08125	仁德资源	0.00	0	0.600	--  	0	0	0.00	          0.00	  0.00	--  	
08122	德莱建业	--  	0	0.000	--  	0	0	--  	--  	  0.00	--  	
08111	中科光电	0.00	0	0.079	--  	0	0	0.00	          0.00	  0.00	--  	
08106	升华兰德	-5.13	0	0.370	--  	0	0	0.00	          0.00	  0.00	--  	
08098	昌利控股	-3.97	0	0.145	--  	0	0	0.00	          0.00	  0.00	--  	
08093	万星控股	0.00	0	1.650	--  	0	0	0.00	          0.00	  0.00	--  	
08085	香港生命科学	0.00	0	0.092	--  	0	0	0.00	          0.00	  0.00	--  	
08077	昆仑国际金融	--  	0	0.000	--  	0	0	--  	--  	  0.00	--  	
08070	侨洋国际控股	0.00	0	0.570	--  	0	0	0.00	          0.00	  0.00	--  	
08069	纵横游控股	0.00	0	0.880	--  	0	0	0.00	          0.00	  0.00	--  	
08067	东方大学城控股	-0.78	0	3.800	--  	0	0	0.00	          0.00	  0.00	--  	
08066	品创控股	0.00	0	0.173	--  	0	0	0.00	          0.00	  0.00	--  	
08063	环球大通集团	0.00	0	0.112	--  	0	0	0.00	          0.00	  0.00	--  	
08060	国联通信	0.00	0	0.127	--  	0	0	0.00	          0.00	  0.00	--  	
08049	吉林长龙药业	0.00	0	1.400	--  	0	0	0.00	          0.00	  0.00	--  	
08048	御德国际控股	0.00	0	0.101	--  	0	0	0.00	          0.00	  0.00	--  	
08045	南大苏富特	0.00	0	0.204	--  	0	0	0.00	          0.00	  0.00	--  	
08038	金力集团	--  	0	0.000	--  	0	0	--  	--  	  0.00	--  	
08037	中国生物科技服务	0.00	0	1.700	--  	0	0	0.00	          0.00	  0.00	--  	
08031	易通讯集团	0.00	0	0.870	--  	0	0	0.00	          0.00	  0.00	--  	
08016	长虹佳华	0.00	0	0.790	--  	0	0	0.00	          0.00	  0.00	--  	
08012	环宇物流（亚洲）	--  	0	0.000	--  	0	0	--  	--  	  0.00	--  	
08008	新意网集团	--  	0	0.000	--  	0	0	--  	--  	  0.00	--  	
08593	西安海天天四千	--  	0	0.000	--  	0	0	--  	--  	--  	--  	
