代码	名称	涨幅%%	总金额	现价	买价	卖价	总量	现量	涨速%%	换手%%	
300225	金力泰	-9.99	153893920	12.17	--  	12.17	121293	2490	0.00	          2.59	
600886	国投电力	-0.14	153126816	7.00	6.98	6.99	218581	20	0.14	          0.32	
300244	迪安诊断	-1.91	151990800	18.53	18.52	18.53	81695	161	-0.04	          2.39	
00323	马鞍山钢铁股份	-3.47	150442304	4.170	4.170	4.180	34618528	1206000	-0.24	          2.00	
300700	岱勒新材	-0.44	149597888	52.00	51.98	52.00	28932	264	-0.20	         14.04	
000418	小天鹅Ａ	-4.89	147791616	64.20	64.20	64.28	22207	474	-0.30	          0.51	
300697	电工合金	-4.79	146418784	21.08	21.08	21.09	67931	1022	-1.07	         16.98	
000975	银泰资源	-0.94	146396384	14.72	14.71	14.72	97930	740	-0.66	          1.11	
600338	西藏珠峰	-2.29	146044544	35.02	34.81	35.00	40956	16	0.52	          2.59	
603369	今世缘	-1.72	145743680	14.84	14.84	14.85	96798	2	0.07	          0.77	
603010	万盛股份	-8.48	145408752	18.34	18.35	18.37	79016	61	0.94	          3.59	
603683	晶华新材	-3.21	144320976	18.98	18.96	18.98	75736	5	0.53	         23.91	
02009	金隅集团	-4.43	144310880	3.450	3.440	3.450	40794000	1706000	0.29	          1.74	
00285	比亚迪电子	-0.70	143994448	16.960	16.940	16.960	8357011	188000	-0.12	          0.37	
600674	川投能源	-0.85	143189840	9.28	9.27	9.28	152758	88	0.11	          0.35	
600990	四创电子	-4.63	141463088	43.01	43.00	43.01	32614	4	-0.08	          2.39	
02607	上海医药	-1.23	140707552	19.280	19.280	19.300	7161423	472400	-0.21	          0.78	
00508	鼎亿集团投资	-4.00	139150160	0.960	--  	--  	142870000	1915000	-1.03	          2.19	
002847	盐津铺子	-7.88	137389536	25.71	25.71	25.72	52187	908	0.08	         16.83	
07288	ＦＬ二南方国指	-4.46	137334160	10.720	--  	--  	12050300	3000	-0.37	--  	
002051	中工国际	-1.51	137298064	16.99	16.98	16.99	80540	334	0.12	          0.73	
002056	横店东磁	-1.69	136461664	8.74	8.74	8.75	154726	1235	0.46	          0.94	
600355	精伦电子	-7.28	136191392	5.99	5.84	5.87	233197	16	3.10	          4.74	
600582	天地科技	-0.84	135296576	4.70	4.69	4.70	284373	60	0.21	          0.69	
000951	中国重汽	-3.11	134242896	16.21	16.20	16.21	80442	745	-0.05	          1.20	
300085	银之杰	-6.29	134151240	11.32	11.31	11.32	117062	964	0.35	          2.98	
02588	中银航空租赁	-0.81	133840040	42.650	42.650	42.700	3116410	23900	0.24	          0.45	
002650	加加食品	-1.24	133377768	6.35	6.35	6.36	208018	1528	-0.30	          2.20	
601808	中海油服	-0.52	132826960	11.54	11.55	11.56	113476	26	-0.42	          0.38	
000729	燕京啤酒	-0.70	132057752	7.08	7.07	7.08	184186	968	0.28	          0.73	
002544	杰赛科技	-2.10	132043856	12.57	12.57	12.58	105337	1073	-0.70	          2.06	
002138	顺络电子	-0.78	131361816	14.00	13.99	14.00	95732	418	0.00	          1.43	
002799	环球印务	-9.87	129296776	13.60	13.59	13.60	94693	441	0.00	         12.32	
600846	同济科技	-1.86	128997976	7.91	7.91	7.92	162440	50	0.00	          2.60	
06869	长飞光纤光缆	-1.51	127606704	29.350	29.300	29.350	4180450	50000	0.51	          1.19	
00570	中国中药	-1.08	126662480	4.590	4.580	4.590	27360000	304000	0.22	          0.62	
01919	中远海控	-0.73	126518032	4.100	4.090	4.100	30546632	315000	-0.24	          1.18	
000089	深圳机场	-0.80	126116800	8.68	8.68	8.69	143578	1279	-0.11	          0.70	
00799	IGG	-1.27	124574152	7.760	7.760	7.790	15567000	247000	-0.64	          1.17	
603648	畅联股份	-2.10	124205808	16.29	16.30	16.31	75772	76	0.25	          8.22	
002307	北新路桥	-0.59	123617920	10.14	10.14	10.15	119847	1539	-0.09	          2.15	
600322	天房发展	-7.10	122204512	4.84	4.77	4.82	245620	327	-1.21	          2.22	
300558	贝达药业	-4.40	121263400	51.00	51.00	51.22	23334	121	0.39	          1.37	
002382	蓝帆医疗	-0.21	119553800	14.05	14.04	14.05	84443	1097	0.00	          1.74	
00148	建滔化工	-1.91	119499776	38.600	38.550	38.600	3026807	271000	-0.26	          0.28	
000688	建新矿业	-9.95	119267024	9.86	--  	9.86	120924	17	0.00	          1.06	
600597	光明乳业	-0.46	118922264	13.01	12.99	13.00	90100	36	-0.53	          0.74	
600848	上海临港	-2.29	118504200	21.79	21.80	21.83	53853	20	0.41	          1.35	
601100	恒立液压	-0.20	117550280	29.93	29.86	29.89	39801	15	-0.16	          0.63	
01789	爱康医疗	-4.32	116338448	3.320	--  	--  	33390000	50000	-0.30	          3.22	
300092	科新机电	-9.98	115357832	7.22	--  	7.22	156056	975	0.00	          9.34	
000686	东北证券	-0.84	114821168	8.24	8.24	8.25	137459	1263	0.00	          0.59	
300367	东方网力	-0.29	114520312	13.65	13.65	13.66	83711	1052	-0.14	          1.52	
000090	天健集团	-0.81	114345760	9.80	9.80	9.81	116157	405	0.00	          1.50	
603708	家家悦	-1.30	114139768	19.72	19.72	19.79	57764	3	-0.49	          3.68	
